cpu_count,cpu_percent,disk_percent,disk_read_mb,disk_total_gb,disk_used_gb,disk_write_mb,memory_percent,memory_total_gb,memory_used_gb,net_recv_mb,net_sent_mb,process_count,swap_percent,swap_used_gb
32,77.1,61.0,8459.5,231.16841888427734,134.64070510864258,24482.2314453125,23.8,30.430973052978516,7.241130828857422,3077.475357055664,2070.4320211410522,612,0.0,0.0
32,76.9,61.0,8459.5,231.16841888427734,134.64112854003906,24521.2314453125,23.8,30.430973052978516,7.256317138671875,3082.4139261245728,2075.6658325195312,610,0.0,0.0
32,77.2,61.0,8459.5,231.16841888427734,134.63795471191406,24561.7392578125,21.9,30.430973052978516,6.652065277099609,3086.952043533325,2080.312177658081,612,0.0,0.0
32,77.0,61.0,8459.5,231.16841888427734,134.63834762573242,24602.3564453125,21.8,30.430973052978516,6.62811279296875,3091.2326622009277,2084.574764251709,604,0.0,0.0
32,76.7,61.0,8459.5,231.16841888427734,134.63876342773438,24641.5361328125,21.8,30.430973052978516,6.626918792724609,3095.972152709961,2089.30011177063,603,0.0,0.0
32,77.0,61.0,8459.5,231.16841888427734,134.63915634155273,24681.2470703125,21.8,30.430973052978516,6.6258392333984375,3100.449577331543,2093.7593536376953,601,0.0,0.0
32,76.5,61.0,8459.5,231.16841888427734,134.6395492553711,24719.4892578125,21.8,30.430973052978516,6.631160736083984,3105.0232362747192,2098.447751045227,602,0.0,0.0
32,76.6,61.0,8459.5,231.16841888427734,134.63995361328125,24757.5986328125,21.8,30.430973052978516,6.62359619140625,3109.788140296936,2103.312057495117,603,0.0,0.0
32,76.6,61.0,8459.5,231.16841888427734,134.64035415649414,24796.6845703125,21.8,30.430973052978516,6.646060943603516,3114.380530357361,2108.0041732788086,598,0.0,0.0
32,76.7,61.0,8459.5,231.16841888427734,134.64078521728516,24836.9189453125,21.8,30.430973052978516,6.636573791503906,3119.440435409546,2113.1674098968506,599,0.0,0.0
32,77.0,61.0,8459.5,231.16841888427734,134.64118576049805,24880.2314453125,21.8,30.430973052978516,6.6400604248046875,3123.8849744796753,2117.831647872925,602,0.0,0.0
32,53.6,61.0,8459.5,231.16841888427734,134.64159774780273,24917.3408203125,22.1,30.430973052978516,6.739711761474609,3128.508578300476,2122.437858581543,602,0.0,0.0
32,76.8,61.0,8459.5,231.16841888427734,134.64197540283203,24955.0283203125,21.8,30.430973052978516,6.6322479248046875,3132.884214401245,2126.9165000915527,600,0.0,0.0
32,76.5,61.0,8459.5,231.16841888427734,134.64241790771484,24993.6376953125,21.8,30.430973052978516,6.639019012451172,3138.1357011795044,2132.1502208709717,602,0.0,0.0
32,76.2,60.8,8459.7265625,231.16841888427734,134.1618766784668,25036.6455078125,21.8,30.430973052978516,6.646293640136719,3142.680953979492,2136.799391746521,603,0.0,0.0
32,77.0,60.8,8459.7265625,231.16841888427734,134.16229629516602,25075.1455078125,21.8,30.430973052978516,6.641407012939453,3147.451298713684,2141.7883806228638,601,0.0,0.0
32,76.6,60.8,8459.7265625,231.16841888427734,134.16267776489258,25113.5283203125,21.9,30.430973052978516,6.652355194091797,3151.866555213928,2146.31613445282,601,0.0,0.0
32,77.0,60.8,8459.7265625,231.16841888427734,134.16308975219727,25152.7392578125,21.9,30.430973052978516,6.678558349609375,3156.683084487915,2151.2364387512207,604,0.0,0.0
32,76.8,60.6,8459.96875,231.16841888427734,133.68253326416016,25195.1767578125,21.9,30.430973052978516,6.659793853759766,3161.1508255004883,2155.686680793762,605,0.0,0.0
32,77.0,60.6,8459.96875,231.16841888427734,133.6829605102539,25237.6611328125,21.8,30.430973052978516,6.646903991699219,3166.003447532654,2160.760558128357,604,0.0,0.0
32,77.3,60.6,8459.96875,231.16841888427734,133.68336486816406,25276.5673828125,21.9,30.430973052978516,6.657161712646484,3170.7304706573486,2165.5886087417603,604,0.0,0.0
32,76.4,60.6,8459.96875,231.16841888427734,133.68374633789062,25315.3642578125,21.9,30.430973052978516,6.6517333984375,3175.071946144104,2170.149130821228,603,0.0,0.0
32,77.3,60.6,8459.96875,231.16841888427734,133.6841697692871,25356.4814453125,21.9,30.430973052978516,6.660938262939453,3179.842116355896,2175.0232696533203,601,0.0,0.0
32,76.8,60.6,8459.96875,231.16841888427734,133.6845703125,25395.1064453125,21.9,30.430973052978516,6.665592193603516,3184.560535430908,2179.9606437683105,602,0.0,0.0
32,53.6,60.6,8459.96875,231.16841888427734,133.68497848510742,25438.4423828125,22.3,30.430973052978516,6.771785736083984,3189.1636304855347,2184.5460538864136,602,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.6853904724121,25477.2236328125,21.9,30.430973052978516,6.673961639404297,3194.011936187744,2189.7344903945923,600,0.0,0.0
32,76.7,60.6,8459.96875,231.16841888427734,133.685791015625,25517.6923828125,21.9,30.430973052978516,6.659946441650391,3198.573851585388,2194.279028892517,604,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.6861915588379,25557.0517578125,21.9,30.430973052978516,6.675022125244141,3203.241219520569,2199.060691833496,604,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.68660736083984,25594.3408203125,21.9,30.430973052978516,6.670375823974609,3208.0684671401978,2203.987763404846,606,0.0,0.0
32,76.7,60.6,8459.96875,231.16841888427734,133.68700408935547,25634.7783203125,21.9,30.430973052978516,6.671119689941406,3212.6303997039795,2208.5323362350464,605,0.0,0.0
32,77.0,60.6,8459.96875,231.16841888427734,133.68744277954102,25675.7158203125,22.0,30.430973052978516,6.684242248535156,3217.717447280884,2213.604983329773,608,0.0,0.0
32,76.8,60.6,8459.96875,231.16841888427734,133.6878547668457,25716.4501953125,22.0,30.430973052978516,6.685604095458984,3222.5253858566284,2218.4929943084717,605,0.0,0.0
32,76.8,60.6,8459.96875,231.16841888427734,133.6882781982422,25755.3798828125,21.9,30.430973052978516,6.67852783203125,3227.3689336776733,2223.44029712677,605,0.0,0.0
32,76.7,60.6,8459.96875,231.16841888427734,133.68870544433594,25795.7392578125,22.1,30.430973052978516,6.738517761230469,3232.3323316574097,2228.504726409912,603,0.0,0.0
32,77.0,60.6,8459.96875,231.16841888427734,133.68910598754883,25841.4267578125,22.0,30.430973052978516,6.6824493408203125,3236.94637298584,2233.219407081604,604,0.0,0.0
32,77.3,60.6,8459.96875,231.16841888427734,133.68949127197266,25880.9658203125,21.9,30.430973052978516,6.676136016845703,3241.416721343994,2237.676019668579,602,0.0,0.0
32,76.3,60.6,8459.96875,231.16841888427734,133.68988418579102,25931.3720703125,22.1,30.430973052978516,6.7201080322265625,3246.741425514221,2242.887788772583,608,0.0,0.0
32,76.7,60.6,8459.96875,231.16841888427734,133.6902847290039,25972.5517578125,21.9,30.430973052978516,6.65704345703125,3251.255355834961,2247.3865146636963,606,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.69065856933594,26011.5283203125,21.9,30.430973052978516,6.653839111328125,3255.5271549224854,2251.7693843841553,604,0.0,0.0
32,76.7,60.6,8459.96875,231.16841888427734,133.69108200073242,26056.3720703125,21.9,30.430973052978516,6.655857086181641,3260.2001399993896,2256.4253854751587,602,0.0,0.0
32,76.6,60.6,8459.96875,231.16841888427734,133.69149017333984,26095.3798828125,21.8,30.430973052978516,6.645072937011719,3264.926877975464,2261.139126777649,599,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.69189071655273,26133.2783203125,21.8,30.430973052978516,6.646152496337891,3269.6757984161377,2265.989734649658,597,0.0,0.0
32,76.6,60.6,8459.96875,231.16841888427734,133.6922836303711,26171.8564453125,21.8,30.430973052978516,6.644065856933594,3274.1985416412354,2270.848265647888,598,0.0,0.0
32,76.6,60.6,8459.96875,231.16841888427734,133.69271850585938,26212.6064453125,21.8,30.430973052978516,6.6392822265625,3279.2063760757446,2275.8411436080933,602,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.6931037902832,26255.0205078125,21.8,30.430973052978516,6.645130157470703,3283.661353111267,2280.278211593628,602,0.0,0.0
32,77.0,60.6,8459.96875,231.16841888427734,133.69349670410156,26294.2861328125,21.8,30.430973052978516,6.642818450927734,3288.129029273987,2284.731979370117,602,0.0,0.0
32,77.1,60.6,8459.96875,231.16841888427734,133.69394302368164,26338.0830078125,22.0,30.430973052978516,6.680419921875,3293.3471717834473,2290.405076980591,607,0.0,0.0
32,77.0,60.6,8459.96875,231.16841888427734,133.69432830810547,26377.0830078125,21.8,30.430973052978516,6.648689270019531,3297.7087326049805,2294.985514640808,607,0.0,0.0
32,76.9,60.6,8459.96875,231.16841888427734,133.69472885131836,26416.0126953125,21.9,30.430973052978516,6.658050537109375,3302.131052017212,2299.5120334625244,605,0.0,0.0
32,77.2,60.6,8459.96875,231.16841888427734,133.69515228271484,26460.7080078125,21.9,30.430973052978516,6.660594940185547,3306.9626874923706,2304.3260202407837,606,0.0,0.0
32,76.4,60.4,8460.203125,231.16841888427734,133.2146339416504,26501.4033203125,22.0,30.430973052978516,6.690570831298828,3311.9224195480347,2309.5172719955444,608,0.0,0.0
32,77.0,60.4,8460.203125,231.16841888427734,133.21504592895508,26540.7314453125,22.1,30.430973052978516,6.7200775146484375,3316.776551246643,2314.5908193588257,604,0.0,0.0
32,76.9,60.1,8468.390625,231.16841888427734,132.73450088500977,26580.4423828125,22.2,30.430973052978516,6.744438171386719,3321.298406600952,2319.2130784988403,605,0.0,0.0
32,76.6,60.1,8468.390625,231.16841888427734,132.73491668701172,26618.6767578125,22.2,30.430973052978516,6.744472503662109,3325.926148414612,2324.0629901885986,604,0.0,0.0
32,77.2,60.1,8468.390625,231.16841888427734,132.73530960083008,26660.9267578125,22.2,30.430973052978516,6.744983673095703,3330.4813718795776,2328.718235015869,605,0.0,0.0
32,76.2,60.1,8468.390625,231.16841888427734,132.73571395874023,26700.5595703125,22.2,30.430973052978516,6.751148223876953,3334.8944578170776,2333.113669395447,603,0.0,0.0
32,77.3,60.1,8468.390625,231.16841888427734,132.73612213134766,26738.4501953125,22.3,30.430973052978516,6.7850494384765625,3339.676862716675,2338.117699623108,601,0.0,0.0
32,76.3,60.1,8468.5546875,231.16841888427734,132.73650741577148,26778.2158203125,22.3,30.430973052978516,6.796455383300781,3344.0515003204346,2342.8289012908936,604,0.0,0.0
32,53.6,60.1,8468.5546875,231.16841888427734,132.7369041442871,26815.7236328125,22.5,30.430973052978516,6.860694885253906,3348.670970916748,2347.4337301254272,602,0.0,0.0
32,76.4,60.1,8468.5546875,231.16841888427734,132.7369728088379,26857.1689453125,22.3,30.430973052978516,6.780525207519531,3348.799798965454,2348.0216131210327,603,0.0,0.0
